"project_url"
"https://www.kaggle.com/farizhaykal/tps-oct-2021-eda-lightgbm-randomsearchcv"
"https://www.kaggle.com/robinbaldeo/stacked-catboost-gbdt-and-goss"
"https://www.kaggle.com/bennyfung/tps-oct-k-best-features-lightgbm"
"https://www.kaggle.com/kalilurrahman/tps-oct-2021-eda-and-analysis"
"https://www.kaggle.com/sonicaprasad/tabular-playground-series"
"https://www.kaggle.com/diwash1/tps-oct-2021-eda-model-with-lgbm"
"https://www.kaggle.com/stiwar1/tps-oct-21-keras-dnn-beginner"
"https://www.kaggle.com/bibhabasumohapatra/vanilla-random-forest-with-kfolds"
"https://www.kaggle.com/maxdiazbattan/tabplay-feature-sel-eng-early-stage"
"https://www.kaggle.com/kavehshahhosseini/tps-oct-2021-xgboost-and-shap-values"
"https://www.kaggle.com/rhythmcam/tps-10-21-auto-pipeline-randomforest"
"https://www.kaggle.com/colt2brbr/tabular-playground-series-oct-2021-lightlgb"
"https://www.kaggle.com/joeywonpark/practice-eda-lgbmtps-oct"
"https://www.kaggle.com/ibuki39/tps10-2021-simplestarter-by-beginner-0-76349"
"https://www.kaggle.com/mmellinger66/tps-oct-2021-basic-lgbm"
"https://www.kaggle.com/code/r0hn00/competition-1"
"https://www.kaggle.com/code/abdallamahmoudamin/tabular-playground-series-solution"
"https://www.kaggle.com/code/nikhilsatani/tpg-0122"
"https://www.kaggle.com/code/hikarumoriya/simple-catboost"
"https://www.kaggle.com/code/himanshusirsat/tabular-play-jan22"
"https://www.kaggle.com/code/amaneamane/eda-ml-for-beginner"
"https://www.kaggle.com/code/vijaykris/tabular-jan-22-regressor"
"https://www.kaggle.com/code/leesstephanie/tps-jan-2022-leesstephanie"
"https://www.kaggle.com/code/vadimabronin/tabular-playground-series-with-catboost"
"https://www.kaggle.com/code/kdsharmaai/tps-jan-2022-random-forest-reg"
"https://www.kaggle.com/code/anologicon/back-to-the-data-science"
"https://www.kaggle.com/code/pinstripezebra/january-tps"
"https://www.kaggle.com/code/phuc16102001/tps-2022-xgboost"
"https://www.kaggle.com/code/sytuannguyen/tps-jan-2022-tree-kernel-nn-and-ensemble-models"
"https://www.kaggle.com/code/prateek1202/tps-jan2022"
"https://www.kaggle.com/code/samir95/baseline-randomforests"
"https://www.kaggle.com/code/isha20/tps-jan-2022-catboost-eda"
"https://www.kaggle.com/code/saraswatitiwari/tabular-playground-series-2022"
"https://www.kaggle.com/code/sumeetbohra/eda-dataviz-fe-lightgbm"
"https://www.kaggle.com/code/sumeetbohra/tps-jan-22"
"https://www.kaggle.com/code/ameerhamza319/baseline-catboost-tps-jan-2k22"
"https://www.kaggle.com/code/ox0000dead/tps-jan-22-dnn-for-tabular-with-smape"
"https://www.kaggle.com/code/vladlee/tps-jan-2022-eda-baseline"
"https://www.kaggle.com/code/mhslearner/tps-jan-2022-time-series-forcasting"
"https://www.kaggle.com/code/vladlee/tps-jan2022-lgbm-optuna"
"https://www.kaggle.com/code/sagnik1511/fast-walkthrough-tps-jan-2k22"
"https://www.kaggle.com/code/junhyeok99/catboost-baseline"
"https://www.kaggle.com/code/tracyporter/jan-22-tabular-outlier"
"https://www.kaggle.com/code/tracyporter/jan-22-tabular-hist-grad-boost-reg"
"https://www.kaggle.com/code/karthikbhandary2/playground-series-analysis-randomforestregresor"
"https://www.kaggle.com/code/inversion/visualization-and-random-forest-model"
"https://www.kaggle.com/code/kjetilhauks/tps-jan-22-light-gbm-and-xgboost"
"https://www.kaggle.com/code/msueconalinaivanova/msuecon21-alina-ivanova"
"https://www.kaggle.com/code/max237/simple-linreg-on-annotations-test-submission"
"https://www.kaggle.com/code/ingloriamori/cnn-regression-last-attempt"
"https://www.kaggle.com/code/matthieubritoantunes/petfinder-pawpularity-score-baseline-tabular-data"
"https://www.kaggle.com/code/haoyuguan/notebookd4357d4e13"
"https://www.kaggle.com/code/azzamradman/tensorflow-swin-transformer-with-metadata"
"https://www.kaggle.com/code/achan31/modified-tutorial-part-3-cnn-image-modeling-1"
"https://www.kaggle.com/code/tany1404/basic-cnn"
"https://www.kaggle.com/code/faisalbahri/petfinder-6701193069"
"https://www.kaggle.com/code/samuelcortinhas/pawpularity-eda-rf-model"
"https://www.kaggle.com/code/ranjithultron/eda-ann"
"https://www.kaggle.com/code/agileteam/petfinder-simple-baseline-kr"
"https://www.kaggle.com/code/sifatshikdar/predict-with-svm"
"https://www.kaggle.com/code/blazer007/f-net-petfinder"
"https://www.kaggle.com/code/aistraugalait/elasticnet-regression"
"https://www.kaggle.com/code/bfitzpa5/pawpularity-baseline-cnn-with-keras"
"https://www.kaggle.com/code/nafiularaf/pawpularity-prediction"
"https://www.kaggle.com/code/ashkash247/pawpular-eda"
"https://www.kaggle.com/code/seeingtimes/just-regression"
"https://www.kaggle.com/code/bhavesjain/pawpularity-aug"
"https://www.kaggle.com/code/bhavesjain/pawpularity-train"
"https://www.kaggle.com/code/stpeteishii/petfinder-pawpularity-image-conv2d"
"https://www.kaggle.com/code/skoushik/simple-random-forest-approach"
"https://www.kaggle.com/code/leventelippenszky/lgbm-meta-features-only"
"https://www.kaggle.com/code/faridtaghiyev/pawpularity-regression-on-several-models"
"https://www.kaggle.com/code/ollibolli/svr-meta-only-groupkfold-baseline-with-bins"
"https://www.kaggle.com/code/jeluisme/basic-stratkfld-lgb-for-meta-features-only"
"https://www.kaggle.com/code/osvaldomx/first-intent-pawpularity"
"https://www.kaggle.com/code/drscarlat/pawpularity-keras-image-and-tabular-features"
"https://www.kaggle.com/code/shenurisumanasekara/jigsaw-toxic-comment"
"https://www.kaggle.com/code/msvrao/notebook9c073ab6b4"
"https://www.kaggle.com/code/yashsingh012/notebook4bc71e382f"
"https://www.kaggle.com/code/harshjhunjhunwala/aug-21-tps-xgboost-lightgbm-eda"
"https://www.kaggle.com/code/derkmingfong/1st-comp-tabular-play-with-xgboost"
"https://www.kaggle.com/code/himanshunitrr/tps-aug"
"https://www.kaggle.com/code/sergeyzemskov/tps-08-21-cross-val-catboost-eda"
"https://www.kaggle.com/code/joonrisse/tps-particle-swarm-optimization-feature-selection"
"https://www.kaggle.com/code/joelpeter/gradient-boost-regressor-with-7-94-accuracy"
